input,output
Còn về tiêu chuẩn phòng thì chưa được đúng ý tôi lắm.,chất lượng phòng tệ
Còn về việc phục vụ đồ ăn sáng thì cũng tạm được.,chất lượng đồ ăn thức uống tạm
"Còn về vấn đề tiện nghi, vệ sinh phòng ốc thì được.",vệ sinh phòng tốt và tiện nghi phòng nói chung tốt
"Còn về vệ sinh thì ổn, tiện nghi đầy đủ.",tiện nghi phòng nói chung tốt và vệ sinh khách sạn tốt
Còn về vị trí của resort khá đẹp.,địa chỉ tốt
Còn về vị trí khách sạn thì khá tốt.,địa chỉ tốt
"Còn vệ sinh thì sạch sẽ, các bạn nhân viên nhiệt tình, vị trí dễ dàng đi lại và giá cả phải chăng.",phục vụ tốt và địa chỉ tốt và giá tiền khách sạn tốt và vệ sinh khách sạn tốt
"Còn vị trí thì đi lại cũng được, nhân viên thì bình thường và giá cả thì phù hợp với túi tiền nên sau khi nghỉ ngơi về thì cũng không phàn nàn gì nhiều về nơi này.",phục vụ tạm và địa chỉ tốt và giá tiền khách sạn tốt
"Còn ăn uống thì ngon miệng, vị trí di chuyển thuận tiện và giá cả hợp lý.",địa chỉ tốt và giá tiền khách sạn tốt và chất lượng đồ ăn thức uống tốt
Còn điểm trừ máy nóng lạnh trong phòng không sử dụng được và giường nằm bị hư ở phòng 101.,thiết kế và tính năng tiện nghi phòng tốt và sự thoải mái tiện nghi phòng tốt và chất lượng tiện nghi phòng tốt
"Còn địa điểm của khách sạn Happy Day này cũng thuận tiện nữa, nó nằm ngay trung tâm nên việc đi lại tham quan các địa điểm du lịch đều dễ dàng và tiện lợi.",địa chỉ tốt
Có 1 phòng bida tốt để thư giãn và có mini bar phục vụ nhiều đồ uống.,sự thoải mái cơ sở vật chất tốt
Có 1 số vấn đề nhỏ nhặt xảy ra nhưng nói chung thì chuyến đi Đà Lạt của bố mẹ tôi thật sự hoàn hảo và trọn vẹn.,khách sạn nói chung tốt
"Có 1 điều là cửa toilet bị hư tôi không đóng lại được, nhưng chỉ 1 vấn đề nhỏ không có ảnh hưởng nhiều.",chất lượng tiện nghi phòng tệ và vấn đề khác của tiện nghi phòng tệ
Có ban công và ghế ngồi hướng hồ bơi nhưng không có bàn.,thiết kế và tính năng tiện nghi phòng tốt
Có chỗ để xe thoải mái nhưng phải trả tiền qua đêm.,thiết kế và tính năng cơ sở vật chất tốt và giá tiền cơ sở vật chất tệ
Có cở sở vật chất cùng với trang thiết bị thật hiện đại và đầy đủ tiện nghi có thể đáp ứng một cách tốt nhất cho khách hàng.,chất lượng cơ sở vật chất tốt và cơ sở vật chất nói chung tốt
Có dịp chúng tôi sẽ quay lại.,khách sạn nói chung tốt
Có dịp sẽ quay lại và giới thiệu nếu có người thân đi Phan Thiết.,khách sạn nói chung tốt
Có hai điều ở khách sạn Mường Thanh Grand Đà Nẵng làm tôi không hài lòng trong suốt thời gian lưu trú tại đây là điều hoà kêu cả đêm và phòng ốc hôi.,sự thoải mái tiện nghi phòng tệ và vệ sinh phòng tệ
Có khu vui chơi cho trẻ em.,vấn đề khác cơ sở vật chất tốt
"Có kêu bảo trì lên sửa chữa nhưng cũng không ổn, chỉ có gió chứ không có lạnh.",chất lượng tiện nghi phòng tệ
Có lúc nhận phòng thấy drap giường hơi bẩn nhưng vì thấy không đáng kể nên chúng mình cũng không gọi lễ tân.,vệ sinh tiện nghi phòng tệ
Có lẽ do vậy nên du khách cũng ngại việc sử dụng dịch vụ hồ bơi.,chất lượng cơ sở vật chất tệ
Có lẽ đi vào cuối tuần khá đông nên được ăn buffet.,vấn đề khác đồ ăn thức uống tạm
"Có một chú ý nhỏ là khách sạn ở gần bãi đỗ xe tạm cho các xe khách vào thành phố nên đường vào khách sạn hơi nhiều xe otô chạy qua lại, tuy vậy mọi thứ vẫn rất sạch sẽ, trật tự.",vấn đề khác tốt và sự thoải mái khách sạn tốt
Có một khu vực cà phê ngoài trời nhìn rất đẹp.,thiết kế và tính năng khách sạn tốt
"Có một số góp ý thêm cho resort đó là:- Nên có ấm đun nước siêu tốc nhỏ cùng 1-2 gói trà xanh - Nếu có điện thoại nối với bộ phận lễ tân thì sẽ thuận tiện hơn trong liên hệ - Hệ thống wifi cần cải thiện để kết nối tốt hơn, vì trong phòng hầu như không bắt được sóng.",vấn đề khác của tiện nghi phòng tệ và chất lượng cơ sở vật chất tệ
Có một sự cố xảy ra khi tôi lưu trú tại đây là con tôi bị thương ở chân khi bơi hồ bơi và các bạn nhân viên cũng nhiệt tình giúp đỡ nên tôi thấy cũng vừa ý.,phục vụ tốt
Có một vài quán ăn ngon xung quanh đây.,vấn đề khác tốt
Có một vấn đề nhỏ thôi là tôi bị làm phiền bởi những khách hàng khác nghỉ tại đây vì họ gây ồn.,vấn đề khác tệ
"Có một vấn đề tôi chưa được hài lòng lắm khi ở Phương Huy là tiện nghi trong Toilet hoạt động không được tốt, ví dụ như là cửa phòng toilet của tôi không đóng được và đế vòi sen bị gãy nên tôi phải sử dụng lavabo để thay thế.",chất lượng tiện nghi phòng tệ và vấn đề khác của tiện nghi phòng tệ
Có một điểm mà Mũi Né Paradise Beach Resort cần nên cải thiện để tốt hơn là hệ thống cống trong toilet hay bị nghẹt.,chất lượng tiện nghi phòng tốt
Có một điểm mà khách sạn Phương Huy 1 Đà Lạt cần cải thiện là vấn đề wifi quá yếu không kết nối được trong thời gian tôi lưu trú ở đây vừa qua.,chất lượng cơ sở vật chất tệ
Có một điểm trừ là buffet sáng tuy đa dạng nhưng ăn không ngon.,chất lượng đồ ăn thức uống tệ và lựa chọn đồ ăn thức uống tốt
Có nhiều dịch vụ đi kèm rất tiện lợi mà giá cả cũng mềm :,giá tiền khách sạn tốt và phục vụ tốt
Có nhiều sự lựa chọn cho bữa ăn.,lựa chọn đồ ăn thức uống tốt
"Có nhân viên dọn phòng mỗi ngày nhưng chủ yếu là thay khăn tắm, còn việc lau sàn hay thay drap nệm thì phải yêu cầu nhân viên mới làm.",phục vụ tạm
"Có những vấn đề sau tôi cảm thấy chưa được hài lòng và nghĩ khách sạn cần nên cải thiện là:vệ sinh không sạch sẽ, dưới gầm giường và khu vực để giày dép rất dơ, bụi bám rất nhiều, bồn tắm không được sạch và còn có mùi khai từ nhà vệ sinh nữa, ngoài ra thái độ phục vụ của nhân viên cũng không được nhiệt tình, phục vụ khách hàng không được chu đáo.",vệ sinh phòng tốt và vệ sinh tiện nghi phòng tệ và phục vụ tệ và vệ sinh phòng tệ
Có thể chúng tôi sẽ quay lại đây thêm lần nữa.,khách sạn nói chung tốt
Có thể do kết cấu xây dựng làm ảnh hưởng đến độ phủ sóng.,chất lượng cơ sở vật chất tệ
Có thể nói tôi hài lòng khi ở đây.,sự thoải mái khách sạn tốt
Có thể nói tôi đã có kì nghỉ vui vẻ bên gia đình ở Cần Giờ.,sự thoải mái khách sạn tốt
Có thể thường xuyên quay lại ở mỗi khi đến Đà Lạt.,khách sạn nói chung tạm
Có trang thiết bị hơi củ.,chất lượng tiện nghi phòng tệ
Có vài điểm tôi chưa hài lòng khi ở lại Terracotta Hotel Resort và Spa Đà Lạt này.,sự thoải mái khách sạn tệ
Có vẻ resort được bảo dưỡng và xây mới một số khu vực.,khách sạn nói chung tốt
Có vị trí gần và hướng ra biển nên phù hợp với những ai có nhu cầu du lịch biển.,địa chỉ tốt
"Có điều lễ tân ở đây rất nhiệt tình, luôn mỉm cười tiếp đón khách.",phục vụ tốt
Có điều phòng cách âm không tốt và rất dễ nghe thấy tiếng động từ bên ngoài.,thiết kế và tính năng phòng tệ và sự thoải mái phòng tệ
Có điều tôi không hài lòng về khách sạn Blue Sea sau thời gian lưu trú tại đây là phòng ốc có nhiều muỗi.,vệ sinh phòng tệ
"Có điều tôi đặt phòng deluxe nhưng khi tôi nhận phòng chỉ có một giường đơn, sau đó tôi phản ảnh thì mới sắp xếp phòng khác cho 2 người ở.",phục vụ tệ
Có đều hơi sợ là thường nghe tiếng gõ cửa nhưng nhìn ra không thấy ai.,vấn đề khác tệ
"Cùng sự chào đón, phục vụ khách hàng thân thiện và luôn tươi cười.",phục vụ tốt
"Cùng với bữa sáng hợp khẩu vị, phong phú món ăn.",chất lượng đồ ăn thức uống tốt và lựa chọn đồ ăn thức uống tốt
"Cùng với dịch vụ phòng ở thoả mãn nhu cầu lưu trú, sạch sẽ và thông thoáng, địa thế đi lại dễ dàng.",địa chỉ tốt và vệ sinh phòng tốt và sự thoải mái phòng tốt
"Cùng với tác phong phục vụ lịch thiệp, nhã nhặn, phù hợp so với số tiền bỏ ra.",phục vụ tốt và giá tiền khách sạn tốt
"Căn phòng chuẩn bị tốt, trang thiết bị sử dụng ổn định, giá tiền lại vừa phải, địa điểm gần trung tâm, tôi đi ra chợ chỉ mất tầm 10 phút thôi.",địa chỉ tốt
"Căn phòng chất lượng tốt, tiện nghi thiết thực, sạch sẽ tinh tươm.",vệ sinh khách sạn tốt và cơ sở vật chất nói chung tốt và chất lượng phòng tốt
"Căn phòng chật, đã khá cũ và xuống cấp.",thiết kế và tính năng phòng tốt và chất lượng khách hàng tốt và chất lượng tiện nghi phòng tốt
"Căn phòng của tôi thì trang thiết bị nội thất hơi cũ, drap giường hơi ẩm mốc.",chất lượng tiện nghi phòng tệ và vệ sinh tiện nghi phòng tệ
"Căn phòng của tôi được lau chùi cẩn thận, đồ đạc trong phòng nhìn đẹp và không gian cũng khá thoáng.",thiết kế và tính năng phòng tốt và sự thoải mái phòng tốt và phòng nói chung tốt
Căn phòng deluxe tôi ở chưa được như mong đợi ban đầu.,phòng nói chung tệ
"Căn phòng gọn gàng và tươm tất, cũng có các trang thiết bị hữu dụng.",tiện nghi phòng nói chung tốt và vệ sinh phòng tốt
Căn phòng hơi hôi với lại có kiến nên tôi có mượn chai xịt thơm phòng và diệt kiến để khử mùi phòng ốc.,thiết kế và tính năng phòng tốt và vệ sinh phòng tốt và sự thoải mái phòng tốt
Căn phòng họ bố trí tôi ở rất sạch sẽ và thoáng.,thiết kế và tính năng phòng tốt và vệ sinh phòng tốt và sự thoải mái phòng tốt
"Căn phòng họ sắp xếp cho tôi được dọn dẹp gọn gàng, không gian thoáng mát.",sự thoải mái phòng tốt và vệ sinh phòng tốt
"Căn phòng khá sạch sẽ, gọn gàng.",vệ sinh phòng tốt
Căn phòng khách sạn có không đẹp thật nhưng với giá tiền khá rẻ do đó tôi cũng đánh giá cho dịch vụ được điểm 7.,khách sạn nói chung tốt và thiết kế và tính năng phòng tạm và giá tiền phòng tốt
"Căn phòng là tôi khá thất vọng, khi tôi đặt căn phòng 2 khách thì khách sạn không phụ thu trẻ nhỏ nhưng tôi không nghỉ họ sắp xếp tôi ở căn phòng chật chội như vậy.",thiết kế và tính năng phòng tốt và sự thoải mái phòng tốt
"Căn phòng mà khách sạn sắp xếp tôi ở thoải mái, vì trong phòng đầy đủ trang thiết bị hữu ích, không gian sạch sẽ, ở được.",tiện nghi phòng nói chung tốt và sự thoải mái phòng tốt và vệ sinh phòng tốt
"Căn phòng mà resort bố trí tôi ở cũng sạch sẽ, không gian rộng rãi.",thiết kế và tính năng phòng tốt và vệ sinh phòng tốt
"Căn phòng mà tôi nhận tại khách sạn không được sạch sẽ lắm và còn tóc của khách hàng cũ, máy lạnh thì không được mát lắm.",vệ sinh phòng tệ và chất lượng tiện nghi phòng tệ
"Căn phòng mà tôi ở có diện tích rộng rãi, thiết kế đẹp mắt và cũng được dọn dẹp sạch sẽ nữa.",thiết kế và tính năng phòng tốt và vệ sinh phòng tốt
"Căn phòng mà tôi ở cũng khá thoải mái, tương đối đầy đủ các trang thiết bị tiện nghi.",tiện nghi phòng nói chung tốt và sự thoải mái phòng tốt
Căn phòng mà tôi ở cũng tương đối ổn nhưng các trang thiết bị nội thất hơi cũ.,chất lượng tiện nghi phòng tệ và phòng nói chung tạm
Căn phòng mà tôi ở lần này hơi xuống cấp nhưng cũng tương đối sạch sẽ.,chất lượng phòng tệ và vệ sinh phòng tốt
Căn phòng mà tôi ở thì có kiến và sau khi thay chăn vẫn như vậy.,vệ sinh phòng tệ
Căn phòng mà tôi ở thì khá là thoải mái và theo ý kiến khách quan của tôi thì nó hoàn toàn phù hợp với giá tiền.,giá tiền khách sạn tốt
Căn phòng mà tôi ở tại khách sạn Phương Huy 1 cũng khá ổn.,phòng nói chung tốt
